Galaxy Name,Type (RC3),err,D,GLON,GLAT,Vgsr (RC3),wts
1ES 1959+650,"E, BLLAC",0.2,250,98,17.7,14050,5
ESO 156- G 008,E0+S0 P,0.19,252,265,-48.9,16924,5.263157895
FCCB 0602,Sc(s)II,0.22,256,240,-55.3,18171,4.545454545
[HM93] 132819-3257.6,E5/S01,0.18,257,312.4,28.9,15043,5.555555556
LCSB S1315O,,0.15,258,246.7,28.8,14998,6.666666667
[MH93a] 103235.1-341103,SBb,0.28,262,273.3,20.5,19760,3.571428571
CGCG 307-023,E,0.14,262,149.7,17.2,14436,7.142857143
[HM93a] 100125-3513.1,E3/S01,0.14,263,268.4,15.9,20310,7.142857143
2dFGRS S839Z607,E1,0.04,271,319.1,-65.9,17665,25
2dFGRS S839Z607,E1,0.22,272,319.1,-65.9,17665,4.545454545
UGC 05691,Sb,0.18,275,214.1,57.4,15968,5.555555556
[HM93] 132819-3257.6,E5/S01,0.14,277,312.4,28.9,15043,7.142857143
UGC 05691,Sb,0.14,278,214.1,57.4,15968,7.142857143
FCCB 0602,Sc(s)II,0.072,288,240,-55.3,18171,13.88888889
[M92n] 033422.3-183104,E2/S0,0.041,288,208.8,-51.1,22670,24.3902439
[M92n] 033422.3-183104,E2/S0,0.27,290,208.8,-51.1,22670,3.703703704
[WM92] 212426.8-614612,E1?,0.23,291,332.7,-42,21565,4.347826087
ESO 156- G 008,E0+S0 P,0.14,291,265,-48.9,16924,7.142857143
[MH93a] 103235.1-341103,SBb,0.052,295,273.3,20.5,19760,19.23076923
[M92n] 033422.3-183104,E2/S0,0.024,296,208.8,-51.1,22670,41.66666667
"[HB89] 0548-322, LEDA 088451",BLLAC,0.2,299,237.6,-26.1,20517,5
[P95d] J231656.01-020436.9,,0.34,301,76.8,-56.2,20081,2.941176471
2dFGRS S839Z607,E1,0.14,303,319.1,-65.9,17665,7.142857143
FCCB 0602,Sc(s)II,0.046,303,240,-55.3,18171,21.73913043
[WM92] 212426.8-614612,E1?,0.041,309,332.7,-42,21565,24.3902439
[MH93a] 103235.1-341103,SBb,0.048,311,273.3,20.5,19760,20.83333333
[WM92] 212426.8-614612,E1?,0.049,314,332.7,-42,21565,20.40816327
PKS 2005-489,BLLAC,0.2,315,350.4,-32.6,20530,5
FCCB 0602,Sc(s)II,0.19,322,240,-55.3,18171,5.263157895
[WM92] 212426.8-614612,E1?,0.19,333,332.7,-42,21565,5.263157895
[MH93a] 103235.1-341103,SBb,0.19,337,273.3,20.5,19760,5.263157895
[MH93] 014355.4-562057,E0,0.158,337,288,-59.4,25108,6.329113924
[M92n] 033422.3-183104,E2/S0,0.14,340,208.8,-51.1,22670,7.142857143
[MH93a] 103235.1-341103,SBb,0.14,342,273.3,20.5,19760,7.142857143
[MH93] 014355.4-562057,E0,0.39,343,288,-59.4,25108,2.564102564
[WM92] 212426.8-614612,E1?,0.14,348,332.7,-42,21565,7.142857143
[M92n] 033422.3-183104,E2/S0,0.18,359,208.8,-51.1,22670,5.555555556
FCCB 0602,Sc(s)II,0.14,360,240,-55.3,18171,7.142857143
[MH93] 014355.4-562057,E0,0.28,378,288,-59.4,25108,3.571428571
[MH93] 014355.4-562057,E0,0.046,387,288,-59.4,25108,21.73913043
[HM92] 230149-3736.8,Sa?,0.29,391,1.8,-65.3,28757,3.448275862
1ES 2200+420,BLLAC,0.2,430,92.6,-10.4,19862,5
[HM92] 230149-3736.8,Sa?,0.042,439,1.8,-65.3,28757,23.80952381
[HM92] 230149-3736.8,Sa?,0.055,442,1.8,-65.3,28757,18.18181818
[P94a] 081751.35+155320.5,,0.17,460,208.1,26.7,25397,5.882352941
[MH93] 014355.4-562057,E0,0.14,472,288,-59.4,25108,7.142857143
[M96b] J152109.75+275508,S:,0.28,482,43.2,56.9,36555,3.571428571
[HM92] 230149-3736.8,Sa?,0.14,494,1.8,-65.3,28757,7.142857143
[HM92] 230149-3736.8,Sa?,0.2,506,1.8,-65.3,28757,5
1ES 1426+428,BLLAC,0.2,529,77.5,64.9,36200,5
[M96b] J152109.75+275508,S:,0.049,529,43.2,56.9,36555,20.40816327
[M96b] J152109.75+275508,S:,0.036,529,43.2,56.9,36555,27.77777778
EXO 0706.1+5913,BLLAC,0.2,531,157.4,25.4,35150,5
1ES 1215+303,BLLAC,0.2,541,188.9,82.1,36460,5
[M96b] J152109.75+275508,S:,0.14,562,43.2,56.9,36555,7.142857143
1ES 1212+078,,0.4,563,277.6,68.6,38144,2.5
SDSS J111610.21-001131.9,,0.4,566,259.1,54.4,43201,2.5
1ES 1255+244,,0.4,576,328.5,86.8,39316,2.5
1ES 0806+524,,0.4,586,166.2,32.9,38540,2.5
[M96b] J152109.75+275508,S:,0.22,612,43.2,56.9,36555,4.545454545
SNLS 04D4fu,,0.14,614,39.4,-52.6,37241,7.142857143
PG 1418+546,,0.4,617,98.3,58.3,42282,2.5
H 1914-194,,0.4,646,18.2,-14.3,38281,2.5
1ES 0229+200,,0.4,660,152.9,-36.6,38799,2.5
MS 0350.0-3712,BL Lac M,0.4,663,239.2,-50.9,45432,2.5
SNLS 03D4cw,,0.55,664,40.1,-52.9,42726,1.818181818
1ES 1440+122,,0.4,667,8.3,59.8,44944,2.5
MS 1229.2+6430,,0.4,668,126.5,52.8,44913,2.5
"H 2356-309, LEDA 141426",,0.4,669,12.8,-78,45455,2.5
1ES 2037+521,BLLAC,0.2,682,89.7,6.6,15470,5
PG 1218+304,,0.4,740,186.4,82.7,49666,2.5
"[HB89] 0829+046, LEDA 139115",,0.4,746,220.7,24.3,47604,2.5
1ES 0927+500,,0.4,758,168.1,45.7,50832,2.5
H-ZSNS J045937.31-030901.6,,0.18,769,202.4,-26.2,49172,5.555555556
"RBS 0476, 1ES 0347-121",,0.4,788,201.9,-45.7,50404,2.5
"[HB89] 1011+496, 1ES 1011+496",,0.4,800,165.5,52.7,54061,2.5
"GRB 030329, SN 2003dh",,0.38,810,217,60.7,46185,2.631578947
PKS 2254+074,,0.4,814,80.4,-45.5,51630,2.5
H-ZSNS J082350.03+032852.8,,0.18,840,220.7,22.1,49172,5.555555556
SNLS 04D1pj,,0.15,867,171.9,-57.7,43056,6.666666667
SNLS 04D1ln,,0.15,871,171.9,-58,55794,6.666666667
MS 1221.8+2452,,0.4,872,234,83.4,58367,2.5
1ES 1853+671,,0.4,876,97.7,24.6,56942,2.5
"MS 0317.0+1834, LEDA 138616",,0.4,888,165.1,-31.7,51630,2.5
1ES 2326+174,,0.4,892,96.6,-40.9,57180,2.5
[K95] J031228.13+004143.4,,0.46,942,179.4,-46.1,76898,2.173913043
APMUKS(BJ) B033029.00-275002.4,,0.18,957,223.3,-54.4,57893,5.555555556
APMUKS(BJ) B033029.00-275002.4,,0.19,957,223.3,-54.4,57893,5.263157895
MS 1458.8+2249,,0.4,965,31.4,60.4,62354,2.5
GRB 011121,,1.08,998,298.2,-13.9,89783,0.925925926
MS 2143.4+0704,,0.4,1008,63.6,-33.4,62818,2.5
H-ZSNS J020954.02-052817.8,,0.32,1013,167.2,-61.4,101017,3.125
H-ZSNS J075039.32+102019.1,,0.27,1035,210.2,17.8,85236,3.703703704
SDSS J142135.88+523138.9,,0.02,1041,95.5,59.5,65580,50
H-ZSNS J100546.60-072731.3,,0.81,1066,247.7,37.1,115305,1.234567901
H-ZSNS J075013.53+101710.4,,0.3,1079,210.2,17.7,96558,3.333333333
[AGR2006] J141907.89+530419.1,,0.013,1084,96.8,59.4,68754,76.92307692
APMUKS(BJ) B221202.39-175918.2,,0.015,1090,39.1,-52.8,73639,66.66666667
MS 1704.9+6046,,0.4,1098,90,36.3,72539,2.5
[GC96a] J100527.66-072723.9,,0.43,1103,156.2,-17.9,63512,2.325581395
GRB 010921,,0.62,1106,100.5,-16.9,106696,1.612903226
H-ZSNS J104226.65+000135.4,,0.3,1131,248.8,48.8,87362,3.333333333
[K95] J025730.70-014119.8,,0.6,1144,178.2,-50.5,63512,1.666666667
GRB 020903,,1.14,1151,38.9,-61.5,65808,0.877192982
[AGR2006] J022543.62-040838.9,,0.013,1162,171.5,-57.8,83458,76.92307692
MS 0158.5+0019,,0.4,1166,156.9,-57.6,76603,2.5
MS 0257.9+3429,,0.4,1181,151.1,-21,65122,2.5
MS 0331.3-3629,,0.4,1190,238.3,-54.7,78614,2.5
MS 1008.1-1224:PPP 001719,,0.25,1225,253.2,34.3,76898,4
LSSP J141633.45+522030.5,,0.033,1227,96.4,60.2,74949,30.3030303
MS 0737.9+7441,,0.4,1228,140.3,29.6,80102,2.5
H-ZSNS J233153.03+000932.3,,0.41,1238,84.7,-56.7,72539,2.43902439
[HB89] 0414+009,,0.4,1260,191.8,-33.2,74076,2.5
MS 1534.2+0148,,0.4,1265,7.3,42.9,79466,2.5
1H 0506-039,,0.4,1273,204.5,-24.4,77758,2.5
GRB 991208,,0.67,1276,72.4,42.6,146389,1.492537313
SN HST04Kur,,0.39,1297,223.7,-54.4,89181,2.564102564
MS 0607.9+7108,,0.4,1298,143.2,22.6,69651,2.5
MS 0958.9+2102,,0.4,1323,212.8,50.9,86138,2.5
[HSP2005] J141635.93+522844.20,,0.01,1336,96.6,60.1,84700,100
GRB 000418,,1.43,1353,261.2,80.8,190518,0.699300699
GRB 990712,,0.33,1358,315.3,-40.2,103458,3.03030303
1ES 1028+511,,0.4,1362,161.4,54.4,89463,2.5
[HSP2005] J142226.72+522000.92,,0.012,1372,95.1,59.6,85318,83.33333333
[AGR2006] J022637.71-045019.5,,0.021,1394,172.7,-58.2,86547,47.61904762
H-ZSNS J082409.46-004808.2,,0.35,1409,224.7,20.1,116998,2.857142857
"RGB J0507+676, 1ES 0502+675",,0.4,1430,143.8,15.9,79890,2.5
[AGR2006] J100022.11+014555.7,,0.018,1431,237.3,41.8,88779,55.55555556
[AGR2006] J100156.11+015246.4,,0.016,1447,237.5,42.2,91180,62.5
[AGR2006] J141758.44+522857.6,,0.03,1447,96.3,59.9,91577,33.33333333
GRB 021211,,1.02,1448,215.7,20.3,180830,0.980392157
[AGR2006] J141826.19+523142.7,,0.013,1452,96.3,59.9,88980,76.92307692
SCP J082405.21+041122.6,,0.18,1477,220,22.5,81157,5.555555556
GRB 990712,,0.53,1478,315.3,-40.2,103458,1.886792453
1ES 1248-296,,0.4,1504,303,32.9,91379,2.5
PKS 1749+096,,0.4,1505,34.9,17.6,81157,2.5
MS 0122.1+0903,,0.4,1526,136.6,-52.7,65580,2.5
[GC96] J101020.28-123309.2,,0.4,1530,253.1,34.3,128911,2.5
H-ZSNS J022758.33+003936.8,,0.31,1551,166.7,-53.8,89382,3.225806452
MS 1757.7+7034,,0.4,1555,101,30,98566,2.5
[AGR2006] J100222.67+015339.3,,0.038,1584,237.5,42.3,102878,26.31578947
GRB 991216,,1.23,1587,190.4,-16.6,181764,0.81300813
H-ZSNS J093120.00-051624.3,,0.4,1591,239,31.8,108330,2.5
[AGR2006] J095928.16+021915.5,,0.027,1598,236.5,42,100079,37.03703704
H-ZSNS J023021.05+010348.5,,0.41,1601,167.1,-53.1,121959,2.43902439
H-ZSNS J134435.97-001949.3,,0.23,1606,330,59.7,97230,4.347826087
[HB89] 2007+777,,0.4,1625,110.5,22.7,85729,2.5
LSSP J142053.55+523620.4,,0.03,1630,95.8,59.6,106353,33.33333333
SNLS 03D3ce,,0.4,1660,95.1,59.5,74731,2.5
GRB 000210,,0.67,1674,261.3,-70.5,166972,1.492537313
SN HST05Zwi,,0.37,1690,223.5,-54.4,118837,2.702702703
H-ZSNS J105651.48-035836.9,,0.18,1736,256.9,48.4,104717,5.555555556
LSSP J141839.89+523645.7,,0.058,1744,96.3,59.8,108508,17.24137931
[AGR2006] J142232.61+523849.3,,0.03,1762,95.5,59.4,106714,33.33333333
GRB 990123,,0.53,1771,73.1,54.6,222536,1.886792453
H-ZSNS J074855.70+100606.3,,0.17,1781,210.3,17.3,101578,5.882352941
LSSP J141945.30+523224.7,,0.034,1789,96,59.7,108864,29.41176471
MS 1407.9+5954,,0.4,1799,105.9,54.8,114595,2.5
*MS 1133.7+1618,,0.4,1802,241.6,69.3,108330,2.5
H-ZSNS J170748.26+440126.2,,0.19,1810,69.2,36.6,104717,5.263157895
SCP J104857.61+003150.0,,0.23,1814,250,50.4,106534,4.347826087
*MDS uhdfk-27,,0.19,1817,125.9,54.8,110900,5.263157895
[HSP2005] J022423.32-044314.41,,0.038,1824,171.7,-58.5,114622,26.31578947
[PDG95a] J022455.55+005307.7,,0.19,1828,165.5,-54.1,97230,5.263157895
[GC96] J082443.49-002106.2,,0.22,1837,224.4,20.5,93352,4.545454545
[PDG95a] J044033.70-053001.9,,0.21,1839,202.1,-31.5,106534,4.761904762
[HB89] 1623+269:MD107,,1.58,1846,45.4,42.6,255420,0.632911392
SCP J105731.52-031348.3,,0.19,1858,256.3,49.1,100267,5.263157895
[PDG95a] J081906.45+074321.0,,0.19,1869,216,23,94914,5.263157895
H-ZSNS J134556.16+022653.7,,0.19,1885,333.1,62.1,114451,5.263157895
*MDS uhdfk-27,,0.2,1902,125.9,54.8,110900,5
SN HST04Yow,,0.32,1913,125.9,54.8,108330,3.125
B2 0902+343 C06,,1.76,1918,190,41.5,266111,0.568181818
[AGR2006] J141810.04+521639.8,,0.032,1933,96,60.1,110104,31.25
H-ZSNS J023354.39+003255.6,,0.28,1966,168.8,-52.9,108330,3.571428571
[HSP2005] J221444.17-173144.47,,0.07,1981,39.5,-52.7,126904,14.28571429
[AGR2006] J221450.51-175723.2,,0.029,1985,38.8,-52.9,131974,34.48275862
H-ZSNS J105012.19+573111.6,,0.27,1986,149.6,52.9,117669,3.703703704
[HSP2005] J142206.87+521343.46,,0.035,2001,95,59.7,123894,28.57142857
GRB 991208,,0.86,2001,72.4,42.6,146389,1.162790698
[PDG95a] J030107.58+022120.8,,0.2,2013,176.9,-48.5,111858,5
[AGR2006] J100139.28+015259.3,,0.054,2021,237.4,42.2,118837,18.51851852
H-ZSNS J080451.56+051547.7,,0.81,2021,216.6,18.7,168653,1.234567901
[AGR2006] J221449.39-174939.3,,0.056,2028,39,-52.8,123574,17.85714286
GRB 010921,,0.6,2034,100.5,-16.9,106696,1.666666667
[AGR2006] J022410.39-040214.9,,0.039,2035,170.8,-58,115984,25.64102564
H-ZSNS J041403.88+041755.0,,0.21,2035,188.2,-31.9,110104,4.761904762
H-ZSNS J041502.44+042318.1,,0.25,2036,188.3,-31.7,113592,4
[AGR2006] J022441.12-041719.6,,0.029,2041,171.3,-58.1,124693,34.48275862
[HB89] 0828+493,,0.4,2043,170.1,36.4,123252,2.5
[AGR2006] J221640.18-180951.8,,0.09,2044,38.8,-53.3,130153,11.11111111
[GC96a] J115033.54+102646.7,,0.34,2045,259.4,68,102878,2.941176471
H-ZSNS J113344.37+040513.4,,0.24,2050,260.7,60.4,135833,4.166666667
H-ZSNS J134336.92+021930.6,,0.25,2073,331.9,62.2,102878,4
H-ZSNS J092642.96-053757.8,,0.16,2089,238.6,30.7,115305,6.25
H-ZSNS J105555.93-035648.2,,0.19,2112,256.6,48.3,110104,5.263157895
[SPH95] J105047.00-091507.4,,0.23,2120,260,43.3,111509,4.347826087
SCP J105552.98-035902.3,,0.19,2124,256.6,48.2,128461,5.263157895
H-ZSNS J045936.57-030934.6,,0.18,2125,202.4,-26.2,120324,5.555555556
GRB 970228,,0.71,2132,188.9,-17.9,144982,1.408450704
LSSP J142114.54+523218.1,,0.083,2153,95.6,59.6,120653,12.04819277
SN HST04Hawk,,0.24,2162,126.1,54.8,113592,4.166666667
[AGR2006] J221731.04-173746.9,,0.035,2177,39.7,-53.3,135393,28.57142857
H-ZSNS J134620.89+020240.4,,0.26,2193,332.9,61.7,137286,3.846153846
H-ZSNS J082413.33+032458.5,,0.19,2202,220.8,22.2,113592,5.263157895
GRB 970828,,0.45,2206,88.2,28.5,175738,2.222222222
H-ZSNS J045856.32-035929.4,,0.18,2210,203.1,-26.8,121959,5.555555556
[AGR2006] J022733.39-041938.7,,0.055,2214,172.3,-57.7,119665,18.18181818
"MS 1207.9+3945, [HB89] 1207+397",,0.4,2215,154.9,75,133909,2.5
H-ZSNS J092808.08-045837.6,,0.2,2216,238.2,31.4,108330,5
SCP J140157.75+044342.4,,0.19,2227,342.9,62,122445,5.263157895
H-ZSNS J080045.31+053127.4,,0.27,2227,215.9,17.9,108330,3.703703704
GRB 050416,,0.84,2237,268.6,82.7,139221,1.19047619
GRB 000911,,0.46,2238,157.2,-49.2,185312,2.173913043
[AGR2006] J141746.11+521603.3,,0.039,2251,96.1,60.1,132875,25.64102564
PKS 1538+149,,0.4,2252,24.3,48.8,132124,2.5
[AGR2006] J221422.90-174402.4,,0.047,2256,39.1,-52.7,128461,21.27659574
H-ZSNS J153011.25+055527.0,,0.19,2263,10.9,46.7,106534,5.263157895
H-ZSNS J102328.21+040711.1,,0.4,2268,239.4,47.9,104717,2.5
H-ZSNS J104850.96+000330.4,,0.19,2281,250.4,50,126747,5.263157895
H-ZSNS J080045.31+053127.4,,0.21,2289,215.9,17.9,108330,4.761904762
H-ZSNS J080045.31+053127.4,,0.14,2300,215.9,17.9,108330,7.142857143
MS 0922.9+7459,,0.4,2300,137.5,36,136996,2.5
[PDG95a] J022625.82+004844.4,,0.23,2301,166.1,-53.9,133621,4.347826087
GRB 991216,,0.83,2301,190.4,-16.6,181764,1.204819277
SN HST05Dic,,0.18,2310,126.1,54.9,136996,5.555555556
[GC96] J120039.43-001602.4,,0.25,2323,276.9,60,126747,4
H-ZSNS J084631.40+440356.6,,0.25,2344,176.7,38.7,119995,4
GRB 000210,,0.29,2346,261.3,-70.5,166972,3.448275862
H-ZSNS J123704.27+622624.9,,0.2,2355,125.8,54.6,115305,5
SCP J082352.67+040844.0,,0.19,2364,220,22.4,128151,5.263157895
H-ZSNS J092642.96-053757.8,,0.19,2365,238.6,30.7,115305,5.263157895
H-ZSNS J233041.36+001842.7,,0.24,2365,84.4,-56.4,115305,4.166666667
H-ZSNS J100427.93-073551.1,,0.41,2369,247.5,36.7,121959,2.43902439
[AGR2006] J221609.91-180439.1,,0.069,2371,38.8,-53.2,109751,14.49275362
[AGR2006] J022456.02-040737.1,,0.08,2373,171.2,-58,123252,12.5
[HSP2005] J221641.87-175534.54,,0.086,2374,39.1,-53.3,144982,11.62790698
H-ZSNS J043741.45-012933.1,,0.17,2374,197.6,-30.1,154965,5.882352941
H-ZSNS J105218.92+570729.6,,0.32,2381,149.8,53.3,147130,3.125
COMBO-17 40676,,0.19,2392,223.5,-54.4,150278,5.263157895
[AGR2006] J022414.78-043101.6,,0.054,2395,171.4,-58.4,128616,18.51851852
H-ZSNS J105224.28+571636.1,,0.31,2402,149.6,53.3,126433,3.225806452
H-ZSNS J022734.53+011149.4,,0.23,2403,166,-53.4,110104,4.347826087
[AGR2006] J022558.32-040744.1,,0.049,2409,171.5,-57.8,144030,20.40816327
H-ZSNS J092642.96-053757.8,,0.2,2421,238.6,30.7,115305,5
H-ZSNS J122900.72+000911.3,,0.3,2422,290.7,62.5,118671,3.333333333
[AGR2006] J221557.11-174143.9,,0.061,2424,39.4,-53,133323,16.39344262
H-ZSNS J021132.03-041356.1,,0.21,2436,166.3,-60.2,110104,4.761904762
GOODS J123625.99+620655.5,,0.25,2439,126,54.9,137286,4
SN HST05Red,,0.39,2441,125.8,54.8,196346,2.564102564
COMBO-17 40676,,0.19,2447,223.5,-54.4,150278,5.263157895
[AGR2006] J141812.45+523930.4,,0.059,2449,96.5,59.8,137718,16.94915254
H-ZSNS J092808.08-045837.6,,0.21,2453,238.2,31.4,108330,4.761904762
[AGR2006] J142233.47+521107.4,,0.09,2457,94.9,59.7,152456,11.11111111
[HB89] 1823+568,,0.4,2459,85.7,26.1,140705,2.5
CDFa C01,,1.58,2464,123.8,-50.4,266281,0.632911392
GRB 990705,,0.43,2477,283.5,-33.4,163357,2.325581395
[PDG95a] J010120.60+041834.3,,0.22,2490,127.7,-58.5,109220,4.545454545
[AGR2006] J141750.03+525748.9,,0.06,2492,97,59.6,134362,16.66666667
GOODS J123625.99+620655.5,,0.21,2507,126,54.9,137286,4.761904762
[AGR2006] J100113.22+022453.9,,0.136,2516,236.7,42.4,144439,7.352941176
[AGR2006] J141651.96+524845.7,,0.077,2525,97,59.8,146997,12.98701299
[AGR2006] J022553.98-045940.5,,0.106,2547,172.6,-58.4,148452,9.433962264
GRB 050824,,1.29,2556,122.2,-40.3,161922,0.775193798
H-ZSNS J022905.71+004720.1,,0.26,2563,167,-53.5,148189,3.846153846
H-ZSNS J045514.27-055144.8,,0.21,2567,204.5,-28.5,128306,4.761904762
[AGR2006] J221433.75-173515.3,,0.272,2580,39.4,-52.7,174842,3.676470588
[GC96] J122852.78-000541.0,,0.3,2585,290.8,62.2,134362,3.333333333
[AGR2006] J221424.02-174636.0,,0.064,2592,39,-52.7,136270,15.625
[AGR2006] J095920.40+023031.8,,0.129,2601,236.3,42.1,146597,7.751937984
GOODS J123725.06+621317.5,,0.24,2602,125.8,54.8,141545,4.166666667
GOODS J123725.06+621317.5,,0.28,2602,125.8,54.8,141545,3.571428571
[HSP2005] J221614.47-172344.37,,0.076,2615,39.9,-53,157295,13.15789474
COMBO-17 46259,,0.27,2621,223.4,-54.4,119665,3.703703704
[HSP2005] J141657.90+522246.53,,0.075,2626,96.4,60.1,149630,13.33333333
1ES 0715-259,,0.4,2643,239.2,-6.2,109220,2.5
GRB 970828,,0.46,2656,88.2,28.5,175738,2.173913043
SN HST05Spo,,0.2,2663,125.8,54.8,162961,5
H-ZSNS J134744.72+022057.2,,0.3,2673,333.9,61.8,152202,3.333333333
[AGR2006] J221507.68-180336.7,,0.185,2693,38.7,-53,163076,5.405405405
GRB 980703,,0.45,2702,101.5,-52.1,176578,2.222222222
[HSP2005] J142238.52+523855.89,,0.234,2705,95.5,59.3,175952,4.273504274
COMBO-17 46259,,0.27,2707,223.4,-54.4,119665,3.703703704
GRB 020405,,0.67,2713,319.3,29.4,144289,1.492537313
H-ZSNS J100427.93-073551.1,,0.2,2719,247.5,36.7,121959,5
SN HST04Rak,,0.22,2726,223.4,-54.4,150923,4.545454545
H-ZSNS J022633.31+002535.0,,0.32,2729,166.5,-54.2,145388,3.125
H-ZSNS J105719.23-035451.7,,0.2,2732,256.9,48.5,138722,5
[HB89] 1623+269:BX432,,3.07,2748,45.4,42.6,245889,0.325732899
[HSP2005] J022655.68-041808.10,,0.09,2772,172.1,-57.8,158381,11.11111111
[AGR2006] J095848.51+014618.6,,0.117,2784,237,41.5,151052,8.547008547
H-ZSNS J105721.51-031449.9,,0.36,2787,256.3,49,137286,2.777777778
[HSP2005] J141939.38+523314.21,,0.058,2793,96,59.7,152963,17.24137931
H-ZSNS J043922.39-013251.4,,0.29,2798,197.9,-29.8,162269,3.448275862
[HSP2005] J221634.60-171613.55,,0.304,2798,40.1,-53,160520,3.289473684
[HSP2005] J142108.00+525829.74,,0.218,2807,96.2,59.3,160990,4.587155963
GOODS J123715.09+621334.6,,0.25,2815,125.8,54.8,169623,4
GOODS J123715.09+621334.6,,0.25,2815,125.8,54.8,169623,4
[HSP2005] J022616.23-045605.76,,0.088,2848,172.7,-58.3,142794,11.36363636
H-ZSNS J093110.48-044536.5,,0.61,2881,238.5,32.1,161922,1.639344262
[AGR2006] J221410.24-173024.1,,0.258,2895,39.4,-52.5,170265,3.875968992
"GRB 050525, SN 2005nc",,0.42,2899,55,15.5,132275,2.380952381
[PDG95a] J010135.35+042614.1,,0.24,2927,127.8,-58.3,114964,4.166666667
GOODS J123748.40+621335.2,,0.21,2946,125.7,54.8,162961,4.761904762
GRB 020813,,0.41,2950,20.8,-20.7,201185,2.43902439
[HSP2005] J141618.22+521626.09,,0.254,2958,96.4,60.3,160402,3.937007874
H-ZSNS J043930.68-012821.9,,0.38,3001,197.9,-29.7,166902,2.631578947
SN HST04Tha,,0.27,3013,125.9,54.8,175349,3.703703704
[HSP2005] J141856.33+521115.06,,0.301,3024,95.7,60.1,159575,3.322259136
H-ZSNS J043913.82-012318.2,,0.26,3060,197.8,-29.8,177739,3.846153846
GOODS J123728.95+621127.8,,0.2,3071,125.8,54.9,173453,5
GRB 990705,,0.46,3080,283.5,-33.4,163357,2.173913043
H-ZSNS J233035.80+001640.0,,0.34,3088,84.3,-56.4,199408,2.941176471
[HSP2005] J141950.92+523011.85,,0.496,3097,95.9,59.7,178229,2.016129032
SN HST05Fer,,0.27,3109,126,54.8,181773,3.703703704
H-ZSNS J022823.72+003909.6,,0.33,3121,166.9,-53.7,159575,3.03030303
GRB 040924,,0.61,3153,147.9,-43.1,165232,1.639344262
GRB 990506,,0.57,3155,287.6,34.5,204926,1.754385965
[HSP2005] J141639.10+530535.66,,0.268,3168,97.4,59.6,174944,3.731343284
GRB 010222,,0.42,3177,73.9,60.9,215757,2.380952381
[HSP2005] J022414.08-043956.98,,0.344,3183,171.6,-58.5,166237,2.906976744
H-ZSNS J075035.90+095814.2,,0.3,3202,210.6,17.6,167781,3.333333333
[TBF2002] J123655.35+621246.1,,0.34,3206,125.9,54.8,174944,2.941176471
GOODS J123748.40+621335.2,,0.22,3217,125.7,54.8,162961,4.545454545
SCP J134709.90+022357.5,,0.19,3218,333.6,61.9,161922,5.263157895
[AGR2006] J221644.66-175002.3,,0.29,3218,39.3,-53.2,176052,3.448275862
[AGR2006] J221528.14-174948.6,,0.135,3219,39.1,-53,127060,7.407407407
GRB 050603,,0.61,3220,214.5,-65.6,261358,1.639344262
GRB 020405,,0.51,3222,319.3,29.4,144289,1.960784314
GRB 051111,,0.69,3232,92.4,-38.6,219846,1.449275362
GRB 020813,,1.07,3239,20.8,-20.7,201185,0.934579439
H-ZSNS J075031.24+102107.3,,0.38,3244,210.2,17.8,173513,2.631578947
H-ZSNS J082138.13+032510.5,,0.35,3248,220.4,21.6,155952,2.857142857
H-ZSNS J023035.62+010943.3,,0.25,3254,167.1,-53,172893,4
GRB 980703,,0.4,3314,101.5,-52.1,176578,2.5
GRB 970508,,0.43,3314,134.9,26.7,162488,2.325581395
H-ZSNS J084924.61+440222.4,,0.31,3319,176.8,39.2,158261,3.225806452
[TBF2002] J123655.35+621246.1,,0.26,3326,125.9,54.8,174944,3.846153846
SN HST04Man,,0.29,3341,125.9,54.8,164669,3.448275862
GRB 010222,,0.21,3353,73.9,60.9,215757,4.761904762
H-ZSNS J105659.13-033736.4,,0.46,3390,256.6,48.7,161620,2.173913043
H-ZSNS J165300.27+350346.4,,0.38,3400,57.6,38.5,176949,2.631578947
[HSP2005] J221525.47-171442.71,,0.264,3405,40,-52.7,159693,3.787878788
GRB 000131,,0.44,3421,260,-26.7,280666,2.272727273
GRB 051022,,0.42,3426,105.4,-41.4,158381,2.380952381
H-ZSNS J084945.85+441531.8,,0.35,3434,176.5,39.3,159812,2.857142857
H-ZSNS J045611.63-034126.0,,0.3,3439,202.4,-27.2,165344,3.333333333
H-ZSNS J022853.88+011624.2,,0.23,3453,166.4,-53.2,184543,4.347826087
COMBO-17 36727,,0.3,3462,223.5,-54.4,204817,3.333333333
GRB 060502,,0.66,3486,99.9,40.9,217659,1.515151515
SN HST04Omb,,0.26,3519,223.5,-54.4,177444,3.846153846
[HSP2005] J022455.28-042303.68,,0.301,3525,171.5,-58.2,166460,3.322259136
GRB 041006,,0.45,3528,124.7,-61.7,147793,2.222222222
GRB 030328,,0.46,3586,286.4,52.2,218221,2.173913043
MS 0419.3+1943,,0.4,3601,176,-20.6,117334,2.5
SN HST04Gre,,0.31,3611,223.5,-54.5,192332,3.225806452
H-ZSNS J022807.13+002645.1,,0.28,3623,167,-53.9,160167,3.571428571
*GOODS J123655.45+621311.6,,0.31,3673,125.9,54.8,175349,3.225806452
GRB 000926,,0.92,3688,78.9,37.3,241161,1.086956522
